adoptType,createTime,dataInfoOperator,dataInfoState,dataInfoTime,entryWay,id,infoSource,infoType,modifyTime,provinceId,pubDate,pubDateStr,sourceUrl,summary,title
1,1582167379000,,0,1582167379000,1,5449,人民日报,1,1582167379000,1,1582167016000,12分钟前,http://m.weibo.cn/2803301701/4473995094751309,"据日本广播协会电视台20日报道，2名在“钻石公主”号邮轮上感染冠肺炎的患者死亡。这首次出现在“钻石公主”号邮轮感染新冠肺炎后死亡的病例。截至目前，日本国内新冠肺炎死亡病例增至3例。
",钻石公主号2名新冠肺炎感染者死亡
0,1580020921000,,0,1580056250000,0,335,央视新闻,2,1580020921000,44,广东省,1580020583000,20-01-26 14:36,http://m.weibo.cn/2656274875/4464992285774839,今日13点，汕头市新型冠状病毒感染的肺炎疫情防控指挥部再次发布通告称，全市营运的客车、公交、出租车、轮渡将进行消毒，消毒工作完成后继续正常运营。,汕头收回交通管制通告
0,1580020088000,,0,1580056250000,0,334,央视新闻,2,1580020088000,35,福建省,1580019576000,20-01-26 14:19,http://m.weibo.cn/2656274875/4464988116451892,1月25日10时—1月26日10时，福建省报告新增输入性新型冠状病毒感染的肺炎确诊病例11例。,福建新增11例确诊病例
0,1580019853000,,0,1580056250000,0,333,央视新闻,2,1580019853000,11,北京市,1580019245000,20-01-26 14:14,http://m.weibo.cn/2656274875/4464986807835923,市场监管总局 农业农村部 国家林草局 公告：为严防新型冠状病毒感染的肺炎疫情，阻断可能的传染源和传播途径，市场监管总局、农业农村部、国家林草局决定，自本公告发布之日起至全国疫情解除期间，禁止野生动物交易活动。,疫情解除前全国禁止野生动物交易
0,1580019807000,,0,1580056250000,0,332,央视新闻,2,1580019807000,11,北京市,1580019108000,20-01-26 14:11,http://m.weibo.cn/2656274875/4464986003112455,为应对新型肺炎疫情，各地驰援武汉的人力、物资正在加班加点奔向武汉。今天下午，天津、吉林、重庆、河南等各省市医护人员将分批出发赶赴武汉,多省市医疗救援队驰援武汉
0,1580018419000,,0,1580056250000,0,331,央视新闻,2,1580018419000,42,湖北省,1580017840000,20-01-26 13:50,http://m.weibo.cn/2656274875/4464980793925623,外交部发言人华春莹就美国驻武汉总领馆宣布闭馆并将撤回美方人员事答记者问：武汉新型冠状病毒感染的肺炎疫情发生以来，中方及时向世界卫生组织及有关国家通报疫情信息，并保持密切沟通。日前，美方提出希将美驻武汉总领馆人员从武汉撤回美国。中方根据国际惯例，依照中方有关防疫规定，作出相应安排，提供必要协助和便利。,外交部回应美国撤回驻武汉总领馆人员
0,1580017262000,,0,1580056250000,0,329,襄阳市人民政府网站,2,1580017262000,42,湖北省,1580017081000,20-01-26 13:38,http://www.xf.gov.cn/zxzx/xwzt/gzxxgzbd/zxtb/202001/t20200126_2017447.shtml,2020年1月25日0:00至24:00，襄阳市新增确诊病例7例（其中宜城市3例，老河口市2例，枣阳市2例），新增疑似病例39例（其中襄城区12例，樊城区7例，枣阳市6例，宜城市6例，南漳县3例，襄州区3例，高新区2例）。,襄阳市新增确诊病例 7 例，累计 8 例
0,1580017436000,,0,1580056250000,0,330,央视新闻,2,1580017436000,37,山东省,1580016901000,20-01-26 13:35,https://m.weibo.cn/status/4464977048342441,2020年1月26日0-12时，山东省报告新型冠状病毒感染的肺炎新增确诊病例7例，其中：济南、青岛、滨州市各新增2例确诊病例，济宁市新增1例确诊病例。 截至1月26日12时，山东省累计报告新型冠状病毒感染的肺炎确诊病例46例，其中：济南市5例、青岛市8例、淄博市1例、烟台市2例、潍坊市2例、济宁市5例、威海市4例、日照市4例、临沂市7例、德州市3例、聊城市1例、滨州市3例、菏泽市1例。,新增 7 例，山东累计确诊病例 46 例
0,1580016808000,,0,1580056250000,0,328,央视新闻,2,1580016808000,42,湖北省,1580016181000,20-01-26 13:23,https://m.weibo.cn/status/4464973650390684,中国疾控中心病毒病所应急技术中心主任谭文杰表示，这次发现的新型病毒不是网上传言的SARS的进化版，是一种全新的病毒。谭文杰称，我们发现，新型病毒和在浙江舟山的一种蝙蝠身上的冠状病毒有90%的相似性，国外也有研究声称找到另一种蝙蝠携带的冠状病毒与这个病毒相似性达到96%，但即使同源性这么高，也不能认定新型冠状病毒就来自这种蝙蝠。,中国疾控中心：新型肺炎不是 SARS 进化版
0,1580016530000,,0,1580056250000,0,327,人民日报,2,1580016530000,42,湖北省,1580016180000,20-01-26 13:23,https://m.weibo.cn/detail/4464973868309891,中国疾控中心开始启动新型冠状病毒的疫苗研发，目前已经成功分离病毒，正在筛选种子毒株。此外，中国疾控中心正在进行新型冠状病毒肺炎的药物筛选。,新型冠状病毒疫苗研发
0,1580016221000,,0,1580056250000,0,326,人民日报,2,1580016221000,42,湖北省,1580015880000,20-01-26 13:18,https://m.weibo.cn/detail/4464972647883212,26日，武汉市委常委会透露，当前，火神山医院建设正加紧进行，预计床位700-1000张。目前已完成建筑总平面、6个护理单元的基础图以及水电总图，并已提供施工单位现场施工。预计火神山医院2月2日整体移交军方管理。 位于江夏区的雷神山医院正在加快建设，有望新增床位1300张。目前施工队已进场，2月5日可投入使用。（长江日报）,火神山医院将移交军方
0,1580015781000,,0,1580056250000,0,325,人民日报,2,1580015781000,23,黑龙江省,1580015341000,20-01-26 13:09,https://m.weibo.cn/status/4464970319838060,26日，记者从黑龙江省教育厅获悉，经省招生考试委员会办公室研究决定，将原定于1月29日开始在黑龙江东方学院组织的2020年普通高校艺术类专业校考报名及考试时间推迟，具体报名及考试时间将通过“黑龙江招生信息港”和“黑龙江东方学院招生信息网”另行通知。省教育厅相关负责人介绍，此次推迟考试时间，是为贯彻落实国务院关于新型冠状病毒感染的肺炎疫情防控部署和省委、省政府要求。,疫情防控！黑龙江艺考时间推迟
0,1580014350000,,0,1580056250000,0,324,人民日报,2,1580014350000,11,北京市,1580013600000,20-01-26 12:40,https://m.weibo.cn/detail/4464963118561916,从1月25日23时至26日8时，北京新增3例新型冠状病毒感染的肺炎病例，均为北京此前一例有湖北接触史的确诊病人的直系亲属，目前均已送至定点医疗机构进行救治。从1月25日23时至26日8时，本市累计确诊病例54例，其中东城区1例、西城区5例、朝阳区8例、海淀区13例、丰台区3例、石景山区1例、通州区4例、顺义区1例、大兴区2例、昌平区5例，外地来京人员11例。,北京新增 3 例均为确诊病人直系亲属
0,1580012178000,,0,1580056250000,0,322,人民日报,2,1580012178000,61,陕西省,1580011568000,20-01-26 12:06,https://m.weibo.cn/status/4464954491480577?,全省累计报告确诊病例22例】截至1月26日10时，陕西新增7例新型冠状病毒感染的肺炎确诊病例；新增密切接触者94例；全省累计报告确诊病例22例，密切接触者273例，均集中医学观察。,陕西新增 7 例确诊病例，累计全省 22 例
0,1580011250000,,0,1580056250000,0,321,央视新闻,2,1580011250000,42,湖北省,1580010309000,20-01-26 11:45,http://m.weibo.cn/2656274875/4464949205928131,近期，多地发生新型肺炎疫情，截至1月25日，全国红十字会接受爱心捐赠达3.4亿元。中国红十字会总会已向武汉等疫情较严重地区调拨价值1245.88万元的物资和1000万元现金，并将继续追加。中国红十字会总会累计接受网上捐赠30.17万余笔，捐赠总额688.72万余元。,网友为抗击新型肺炎捐款超 30 万次
0,1580011126000,,0,1580056250000,0,320,人民日报,2,1580011126000,1,1580009386000,20-01-26 11:29,http://m.weibo.cn/2656274875/4464949205928131,加拿大多伦多卫生局25日宣布，该市确诊首例新型冠状病毒感染病例。这也是加拿大首个确诊病例。多伦多卫生局官员在新闻发布会上说，一名50多岁的男性从中国武汉回来后，23日出现发烧等症状后去医院就诊，25日下午确诊感染新型冠状病毒。这名患者目前已经被隔离并接受治疗，病情稳定。此外，多伦多华人团体联合总会25日发起紧急募捐活动，号召当地华侨华人支援武汉抗击新型冠状病毒。,加拿大确诊首例新型肺炎
0,1580011086000,,0,1580056250000,0,319,央视新闻,2,1580011086000,44,广东省,1580007964000,20-01-26 11:06,https://m.weibo.cn/status/4464939374622222?,1月26日，汕头市发布《汕头市新型冠状病毒感染的肺炎疫情防控指挥部关于实施交通管制的通告》，宣布从27日0时起，禁止车辆、船只、人员进入汕头市。 恢复时间另行通告。 恳请广大市民、旅客理解支持！（总台央视记者魏星）,广东汕头禁止车辆船只人员进入
0,1580014049000,,0,1580056250000,0,323,央视新闻,2,1580014049000,67,澳门,1580006813000,20-01-26 10:46,https://m.weibo.cn/status/4464933322145082?,记者26日从澳门特区政府新型冠状病毒感染应变协调中心获悉，澳门新增3例输入性新型冠状病毒感染病例，累计增至5例。,澳门新增3例确诊病例，累计 5 例
0,1580007571000,,0,1580056250000,0,318,央视新闻,2,1580007571000,46,海南省,1580006658000,20-01-26 10:44,https://m.weibo.cn/status/4464933893184455?,2020年1月25日17:00-26日7:00，海南省新型冠状病毒感染的肺炎新增确诊病例3例，无重症病例、死亡病例和出院病例。确诊病例中，三亚市2例、澄迈县1例。 截至1月26日7:00，海南省累计报告新型冠状病毒感染的肺炎确诊病例22例，其中重症病例1例，无死亡病例和出院病例。 （总台央视记者 毛鑫 杨涛 何英平）,海南新增 3 例确诊病例，累计 22 例
0,1580006480000,,0,1580056250000,0,317,央视新闻,2,1580006480000,12,天津市,1580005736000,20-01-26 10:28,https://m.weibo.cn/status/4464930030054209?,记者从天津市疾控中心获悉，至1月26日6时，天津新增3例新型冠状病毒感染的肺炎确诊病例，确诊病例增至13例。其中男性8例，女性5例；重症患者7例，轻症6例；无危重病例。 追踪到密切接触者86例，其中已确诊3人，已解除医学观察2人，尚有81人正在接受医学观察。（总台央视记者丁旭）,天津确诊病例增至 13 例
0,1580005861000,,0,1580056250000,0,316,央视新闻,2,1580005861000,51,四川省,1580004804000,20-01-26 10:13,http://m.weibo.cn/2656274875/4464926116075556,截至1月25日24时，四川省累计报告新型冠状病毒感染的肺炎确诊病例44例，其中成都市22例、绵阳市5例、泸州市2例、遂宁市2例、南充市2例、广安市2例、甘孜州2例、自贡市1例、德阳市1例、内江市1例、乐山市1例、达州市1例、雅安市1例、眉山市1例。,四川新增确诊病例 16 例
0,1580004515000,,0,1580056250000,0,315,央视新闻,2,1580004515000,64,宁夏回族自治区,1580004022000,20-01-26 10:00,https://m.weibo.cn/status/4464922761558095?,2020年1月25日0-24时，宁夏全区报告新型冠状病毒感染的肺炎新增确诊病例1例。截至1月25日24时，全区累计报告新型冠状病毒感染的肺炎确诊病例4例，其中银川市2例、中卫市1例、固原市1例；疑似病例1例(银川市)。,宁夏新增 1 例确诊病例，累计 4 例
0,1580002778000,,0,1580056250000,0,314,央视新闻,2,1580002778000,21,辽宁省,1580002259000,20-01-26 09:30,https://m.weibo.cn/status/4464915307969928,2020年1月25日23时至1月26日9时，辽宁省新增2例输入性新型冠状病毒感染的肺炎确诊病例，均为轻症病例。1例为丹东市首发病例、1例为盘锦市首发病例。 截至2020年1月26日9时，辽宁省累计报告新型冠状病毒感染的肺炎确诊病例19例，重症病例12例。其中确诊病例中，沈阳市5例、大连市4例、本溪市1例、丹东市1例、营口市1例、铁岭市2例、朝阳市2例、盘锦市1例、葫芦岛市2例。,辽宁新增 2 例确诊病例，累计 19 例
0,1580002698000,,0,1580056250000,0,313,央视新闻,2,1580002698000,15,内蒙古自治区,1580001870000,20-01-26 09:24,https://m.weibo.cn/detail/4464913713499355,"2020年1月25日0-24时, 内蒙古自治区报告新型冠状病毒感染的肺炎新增确诊病例5例。内蒙古自治区区新型冠状病毒感染的肺炎疑似病例5例全部确诊。其中：牙克石市1例、赤峰市1例、锡林浩特市1例、鄂尔多斯市2例。其中：赤峰市、鄂尔多斯市均为首次确诊病例。",内蒙古新增 5 例确诊病例，累计 7 例
0,1580002618000,,0,1580056250000,0,312,央视新闻,2,1580002618000,65,新疆维吾尔自治区,1580001774000,20-01-26 09:22,https://m.weibo.cn/status/4464913298579676,"新疆维吾尔自治区卫生健康委最新通报,1月25日0时至24时，自治区报告新型冠状病毒感染的肺炎新增确诊病例1例。 患者杜某，性别男，年龄49岁，感染前曾与武汉朋友有接触,21日因出现低烧症状当日入院隔离治疗。24日，经自治区疾控中心病毒核酸检测，结果为阳性。25日，自治区卫生健康委疫情防控领导小组诊断专家组评估确认，该病例为新型冠状病毒感染的肺炎确诊病例。",新疆新增确诊病例 1 例，累计 4 例
0,1580002406000,,0,1580056250000,0,310,央视新闻,2,1580002406000,62,甘肃省,1580001507000,20-01-26 09:18,https://m.weibo.cn/status/4464912338540617,2020年1月25日0-24时，甘肃省报告新型冠状病毒感染的肺炎新增确诊病例3例，新增重症病例1例。其中：定西市为报告首例确诊病例，兰州市新增确诊病例2例；新增重症病例中，兰州市1例。,甘肃新增新型肺炎 3 例，累计确诊病例 7 例
0,1580002310000,,0,1580056250000,0,309,央视新闻,2,1580002310000,1,1580001373000,20-01-26 09:16,https://m.weibo.cn/detail/4464911537228898,韩国媒体26日报道，韩国出现第三例新型冠状病毒感染的肺炎病例。此前韩国疾病管理本部分别于本月20日、24日通报了两起新型冠状病毒确诊病例。（总台记者 李大杰）,韩国确诊第 3 例新型肺炎病例
